account_id,timestamp,amount,merchant_category,channel,distance_from_home,is_fraud
13,2025-02-14 18:25:43,35.38,cash_advance,mobile,0.0189,0
13,2025-02-15 09:44:05,20.58,travel,mobile,0.0374,0
13,2025-02-15 14:44:30,27.55,cash_advance,online,0.0287,0
13,2025-02-16 11:47:21,12.93,travel,pos,0.0752,0
13,2025-02-16 12:53:44,12.0,utilities,pos,0.084,0
13,2025-02-16 16:05:28,24.35,restaurant,atm,0.0639,0
13,2025-02-16 17:54:15,14.92,cash_advance,online,0.0291,0
13,2025-02-17 03:31:39,75.65,fuel,online,0.0765,0
13,2025-02-17 17:33:04,15.69,cash_advance,online,0.005,0
13,2025-02-17 18:54:38,15.32,travel,atm,0.0599,0
13,2025-02-18 09:48:33,136.94,entertainment,online,0.0181,0
13,2025-02-19 09:19:34,10.15,grocery,atm,0.0569,0
13,2025-02-19 13:57:50,17.66,entertainment,pos,0.0404,0
13,2025-02-20 08:13:42,18.67,travel,pos,0.0571,0
13,2025-02-21 08:06:47,90.46,cash_advance,pos,0.0179,0
13,2025-02-21 08:52:59,46.99,travel,online,0.0446,0
13,2025-02-21 10:54:33,102.01,entertainment,mobile,0.0627,0
13,2025-02-21 11:42:35,19.04,restaurant,pos,0.005,0
13,2025-02-21 17:59:21,6.25,cash_advance,pos,0.0482,0
13,2025-02-21 18:39:52,55.04,cash_advance,online,0.0084,0
13,2025-02-22 10:05:20,7.08,travel,pos,0.082,0
13,2025-02-22 12:41:14,22.46,travel,pos,0.0314,0
13,2025-02-22 12:59:23,55.79,grocery,online,0.0355,0
13,2025-02-22 22:02:00,6.11,electronics,pos,0.0163,0
13,2025-02-23 10:16:20,12.53,travel,mobile,0.0213,0
13,2025-02-23 13:32:33,47.58,entertainment,mobile,0.0591,0
13,2025-02-23 14:36:28,59.43,travel,mobile,0.0018,0
13,2025-02-23 16:30:27,33.46,entertainment,online,0.0084,0
13,2025-02-23 23:48:12,25.67,cash_advance,atm,0.0124,0
13,2025-02-24 08:32:23,16.52,entertainment,pos,0.0352,0
13,2025-02-24 08:40:11,7.17,travel,pos,0.0141,0
13,2025-02-24 08:44:45,51.92,travel,mobile,0.0246,0
13,2025-02-24 08:49:48,231.55,travel,mobile,0.0185,0
13,2025-02-24 12:03:47,76.56,travel,online,0.0673,0
13,2025-02-24 13:53:38,19.82,cash_advance,mobile,0.0557,0
13,2025-02-24 21:50:39,15.78,travel,online,0.0228,0
13,2025-02-25 05:51:22,27.18,electronics,mobile,0.0657,0
13,2025-02-25 07:35:13,21.56,fuel,online,0.0303,0
13,2025-02-25 11:44:58,69.69,utilities,online,0.0154,0
13,2025-02-25 14:05:43,17.41,travel,online,0.0142,0
13,2025-02-26 09:23:25,32.12,entertainment,online,0.002,0
13,2025-02-27 10:57:13,14.58,cash_advance,online,0.1103,0
13,2025-02-28 00:42:40,37.23,cash_advance,online,0.0929,0
13,2025-02-28 11:17:49,9.07,entertainment,pos,0.1066,0
13,2025-03-02 10:22:42,13.11,travel,mobile,0.007,0
13,2025-03-03 17:24:55,8.41,cash_advance,online,0.0598,0
13,2025-03-03 18:04:04,36.43,restaurant,pos,0.0478,0
13,2025-03-03 21:50:53,12.61,cash_advance,online,0.0459,0
13,2025-03-03 22:22:06,100.41,jewelry,mobile,0.0236,0
13,2025-03-05 11:46:23,17.17,cash_advance,mobile,0.0828,0
13,2025-03-06 10:11:35,13.86,cash_advance,online,0.0615,0
13,2025-03-06 12:34:32,7.43,travel,online,0.0498,0
13,2025-03-06 15:44:36,14.91,entertainment,pos,0.0986,0
13,2025-03-06 20:21:07,26.73,cash_advance,online,0.0209,0
13,2025-03-07 04:27:49,27.98,cash_advance,pos,0.0442,0
13,2025-03-07 10:43:02,48.75,cash_advance,atm,0.0469,0
13,2025-03-07 10:59:35,59.8,cash_advance,pos,0.0582,0
13,2025-03-07 14:41:48,29.44,cash_advance,online,0.004,0
13,2025-03-07 14:47:32,28.89,entertainment,online,0.0185,0
13,2025-03-07 15:31:25,26.4,cash_advance,pos,0.0325,0
13,2025-03-07 17:00:36,54.57,entertainment,pos,0.0317,0
13,2025-03-08 07:48:50,13.65,entertainment,pos,0.0415,0
13,2025-03-08 14:25:19,17.95,travel,mobile,0.0168,0
13,2025-03-09 12:20:09,33.63,cash_advance,pos,0.0158,0
13,2025-03-09 15:09:10,7.77,cash_advance,mobile,0.008,0
13,2025-03-10 06:16:31,9.28,entertainment,online,0.0115,0
13,2025-03-10 10:11:04,17.12,cash_advance,pos,0.0417,0
13,2025-03-10 16:27:16,56.42,cash_advance,pos,0.0671,0
13,2025-03-10 16:45:47,58.57,travel,mobile,0.0032,0
13,2025-03-10 17:15:28,43.38,entertainment,pos,0.0288,0
13,2025-03-11 14:42:34,27.91,travel,pos,0.0526,0
13,2025-03-11 15:10:25,38.13,online_retail,online,0.0129,0
13,2025-03-11 15:56:58,21.52,electronics,online,0.1025,0
13,2025-03-11 23:22:52,45.42,cash_advance,online,0.0509,0
13,2025-03-12 12:59:43,47.37,travel,mobile,0.0334,0
13,2025-03-12 13:49:51,17.39,travel,pos,0.0128,0
13,2025-03-12 14:42:10,41.7,travel,mobile,0.0019,0
13,2025-03-12 15:52:05,11.7,cash_advance,mobile,0.0007,0
13,2025-03-13 10:31:50,27.48,cash_advance,online,0.0466,0
13,2025-03-13 19:53:46,15.76,cash_advance,online,0.0357,0
13,2025-03-14 14:29:55,26.69,grocery,pos,0.0084,0
13,2025-03-14 15:46:58,26.88,travel,online,0.0337,0
13,2025-03-15 07:26:17,26.1,travel,pos,0.0039,0
13,2025-03-15 14:51:44,22.66,utilities,pos,0.0072,0
13,2025-03-16 02:04:15,15.67,entertainment,mobile,0.0127,0
13,2025-03-16 09:34:59,26.46,travel,pos,0.0543,0
13,2025-03-16 15:17:15,22.66,utilities,online,0.0225,0
13,2025-03-16 15:59:06,28.16,travel,atm,0.0384,0
13,2025-03-17 08:11:13,25.39,entertainment,pos,0.0275,0
13,2025-03-17 08:55:31,16.34,travel,online,0.0367,0
13,2025-03-17 11:07:26,11.41,entertainment,atm,0.0029,0
13,2025-03-17 17:41:31,34.2,travel,pos,0.0207,0
13,2025-03-18 05:28:18,36.49,cash_advance,pos,0.027,0
13,2025-03-18 09:13:40,8.91,cash_advance,mobile,0.0873,0
13,2025-03-18 12:18:47,47.63,fuel,pos,0.0097,0
13,2025-03-18 19:50:01,17.75,restaurant,online,0.0084,0
13,2025-03-19 15:09:20,12.17,cash_advance,online,0.0128,0
13,2025-03-19 15:40:20,24.89,cash_advance,mobile,0.0982,0
13,2025-03-19 17:26:30,6.71,entertainment,pos,0.0001,0
13,2025-03-20 08:36:07,16.74,cash_advance,atm,0.0692,0
13,2025-03-20 12:23:30,47.24,travel,mobile,0.0023,0
13,2025-03-20 16:42:16,93.51,entertainment,online,0.0216,0
13,2025-03-20 18:08:40,20.5,entertainment,pos,0.0016,0
13,2025-03-22 17:49:57,46.9,entertainment,pos,0.0102,0
13,2025-03-23 08:58:45,56.5,restaurant,pos,0.0067,0
13,2025-03-24 09:50:23,66.7,cash_advance,online,0.05,0
13,2025-03-24 14:51:08,19.47,cash_advance,pos,0.0442,0
13,2025-03-24 20:31:50,13.61,cash_advance,online,0.0746,0
13,2025-03-26 10:33:58,36.4,jewelry,pos,0.0329,0
13,2025-03-26 12:58:33,47.68,online_retail,online,0.0488,0
13,2025-03-26 13:02:49,20.52,cash_advance,online,0.0206,0
13,2025-03-26 13:54:20,38.44,electronics,pos,0.0186,0
13,2025-03-27 15:35:56,20.85,entertainment,online,0.0023,0
13,2025-03-27 20:30:37,28.16,travel,online,0.0378,0
13,2025-03-28 15:31:16,21.92,entertainment,mobile,0.0235,0
13,2025-03-28 16:54:48,6.07,cash_advance,mobile,0.0325,0
13,2025-03-28 17:24:45,10.69,travel,mobile,0.058,0
13,2025-03-30 17:25:53,32.5,cash_advance,online,0.0495,0
13,2025-03-30 17:33:31,25.95,entertainment,pos,0.0384,0
13,2025-03-31 07:37:14,49.06,cash_advance,online,0.0723,0
13,2025-03-31 10:53:34,25.93,cash_advance,online,0.0246,0
13,2025-03-31 12:06:18,59.82,travel,pos,0.0245,0
13,2025-03-31 15:04:48,34.45,travel,pos,0.0021,0
13,2025-04-01 17:15:35,108.16,entertainment,pos,0.0599,0
13,2025-04-02 08:46:41,63.37,travel,pos,0.1292,0
13,2025-04-02 14:28:01,23.94,cash_advance,online,0.018,0
13,2025-04-02 14:29:09,41.17,travel,online,0.0058,0
13,2025-04-02 17:39:01,13.82,cash_advance,pos,0.009,0
13,2025-04-02 20:36:37,111.91,travel,pos,0.3894,1
13,2025-04-03 13:43:46,33.57,restaurant,pos,0.0349,0
13,2025-04-03 13:52:53,46.86,cash_advance,pos,0.0448,0
13,2025-04-03 16:32:07,42.52,cash_advance,mobile,0.053,0
13,2025-04-03 20:36:31,87.0,cash_advance,online,0.0097,0
13,2025-04-04 07:31:42,17.15,travel,pos,0.0269,0
13,2025-04-04 10:15:23,30.63,fuel,pos,0.0271,0
13,2025-04-06 22:09:00,6.29,cash_advance,online,0.0429,0
13,2025-04-08 06:25:33,23.88,electronics,mobile,0.0908,0
13,2025-04-08 18:28:43,55.02,entertainment,mobile,0.0131,0
13,2025-04-08 23:23:27,9.4,travel,online,0.0588,0
13,2025-04-09 14:17:44,24.77,entertainment,online,0.0241,0
13,2025-04-09 14:54:09,18.83,cash_advance,pos,0.0309,0
13,2025-04-10 06:29:16,8.01,travel,atm,0.0554,0
13,2025-04-10 12:55:53,7.03,entertainment,online,0.036,0
13,2025-04-10 13:19:42,63.17,travel,pos,0.1162,0
13,2025-04-10 14:26:50,22.08,electronics,pos,0.0153,0
13,2025-04-10 17:41:17,29.9,utilities,atm,0.0101,0
13,2025-04-10 21:43:49,29.76,electronics,pos,0.0405,0
13,2025-04-11 09:17:57,21.02,cash_advance,online,0.0264,0
13,2025-04-11 11:02:46,14.46,cash_advance,mobile,0.0769,0
13,2025-04-11 19:59:58,10.6,entertainment,atm,0.0333,0
13,2025-04-12 06:46:10,40.43,entertainment,pos,0.071,0
13,2025-04-12 13:27:55,12.83,cash_advance,pos,0.0502,0
13,2025-04-12 14:16:22,24.0,utilities,pos,0.0333,0
13,2025-04-12 15:41:07,49.67,cash_advance,atm,0.0091,0
13,2025-04-12 16:54:25,19.54,cash_advance,pos,0.0322,0
13,2025-04-13 10:26:50,53.33,entertainment,atm,0.0195,0
13,2025-04-13 18:54:12,19.45,jewelry,mobile,0.0492,0
13,2025-04-13 20:17:29,59.79,jewelry,mobile,0.0486,0
13,2025-04-14 13:02:17,15.22,travel,atm,0.0329,0
13,2025-04-14 23:55:39,30.27,cash_advance,online,0.0238,0
13,2025-04-15 03:46:10,21.15,entertainment,mobile,0.0243,0
13,2025-04-15 13:32:40,67.84,cash_advance,mobile,0.0316,0
13,2025-04-15 15:03:23,8.95,online_retail,online,0.0286,0
13,2025-04-15 16:34:24,42.26,entertainment,pos,0.0097,0
13,2025-04-16 11:02:34,59.86,entertainment,online,0.0276,0
13,2025-04-16 13:20:10,32.72,online_retail,mobile,0.0562,0
13,2025-04-17 11:52:35,43.39,travel,mobile,0.0891,0
13,2025-04-17 15:20:19,19.72,cash_advance,pos,0.0059,0
13,2025-04-17 18:21:58,32.15,travel,pos,0.0103,0
13,2025-04-17 19:44:47,16.16,fuel,mobile,0.0974,0
13,2025-04-18 17:59:40,19.77,entertainment,mobile,0.0514,0
13,2025-04-18 19:40:01,33.14,electronics,online,0.0053,0
13,2025-04-18 21:12:51,11.28,travel,pos,0.0236,0
13,2025-04-19 12:15:27,16.87,grocery,mobile,0.0943,0
13,2025-04-19 13:55:23,17.95,entertainment,online,0.016,0
13,2025-04-19 16:59:40,54.02,travel,pos,0.0019,0
13,2025-04-20 08:39:28,14.81,jewelry,online,0.0371,0
13,2025-04-22 09:21:45,32.19,cash_advance,online,0.0642,0
13,2025-04-22 09:53:48,67.43,cash_advance,mobile,0.0374,0
13,2025-04-22 11:10:03,11.09,entertainment,online,0.0595,0
13,2025-04-22 15:31:13,52.68,fuel,atm,0.0453,0
13,2025-04-22 20:07:17,19.02,travel,online,0.0354,0
13,2025-04-22 23:02:01,8.75,jewelry,pos,0.0754,0
13,2025-04-23 17:12:08,14.99,cash_advance,online,0.0794,0
13,2025-04-24 03:24:42,7.68,travel,online,0.0956,0
13,2025-04-26 13:35:32,24.57,cash_advance,pos,0.0246,0
13,2025-04-26 15:06:35,13.75,cash_advance,pos,0.0091,0
13,2025-04-26 18:59:05,85.57,restaurant,mobile,0.026,0
13,2025-04-27 11:38:02,27.59,travel,pos,0.0227,0
13,2025-04-27 12:15:08,32.92,grocery,online,0.0569,0
13,2025-04-27 15:51:47,73.43,entertainment,mobile,0.0436,0
13,2025-04-28 13:29:57,19.63,travel,online,0.0025,0
13,2025-04-28 14:18:37,17.71,entertainment,mobile,0.1033,0
13,2025-04-29 09:42:28,66.5,restaurant,pos,0.0067,0
13,2025-04-29 15:48:48,26.03,entertainment,pos,0.0543,0
13,2025-04-29 18:26:01,14.17,entertainment,pos,0.0617,0
13,2025-04-30 05:43:42,28.02,electronics,pos,0.0084,0
13,2025-04-30 23:06:39,20.19,travel,pos,0.0395,0
13,2025-05-01 12:22:58,25.01,travel,pos,0.0634,0
13,2025-05-02 04:38:21,19.73,cash_advance,online,0.0091,0
13,2025-05-03 10:09:44,58.99,cash_advance,atm,0.0077,0
13,2025-05-03 16:12:02,36.64,entertainment,online,0.0354,0
13,2025-05-04 11:03:04,24.67,electronics,online,0.0554,0
13,2025-05-04 12:11:28,53.57,cash_advance,mobile,0.0477,0
13,2025-05-04 19:38:00,24.5,cash_advance,pos,0.0367,0
13,2025-05-05 11:23:58,18.31,entertainment,online,0.0191,0
13,2025-05-05 11:34:11,63.14,travel,mobile,0.0121,0
13,2025-05-05 16:12:31,22.26,entertainment,pos,0.0072,0
13,2025-05-05 17:42:17,20.42,electronics,mobile,0.0047,0
13,2025-05-05 19:32:01,44.43,entertainment,online,0.0167,0
13,2025-05-06 03:19:50,51.31,cash_advance,online,0.0644,0
13,2025-05-06 07:39:25,23.78,entertainment,pos,0.0287,0
13,2025-05-06 15:13:21,29.69,online_retail,online,0.0314,0
13,2025-05-06 22:50:39,43.43,entertainment,online,0.0486,0
13,2025-05-07 08:42:46,29.36,restaurant,pos,0.0063,0
13,2025-05-07 10:07:32,14.44,entertainment,online,0.0144,0
13,2025-05-07 10:51:59,22.89,online_retail,mobile,0.0151,0
13,2025-05-07 12:01:18,54.54,electronics,pos,0.0109,0
13,2025-05-08 11:02:43,21.84,cash_advance,mobile,0.0516,0
13,2025-05-08 13:54:34,65.44,cash_advance,atm,0.0552,0
13,2025-05-08 18:23:22,35.81,travel,pos,0.0185,0
13,2025-05-09 08:24:58,10.64,utilities,pos,0.0799,0
13,2025-05-09 09:05:13,29.11,cash_advance,pos,0.009,0
13,2025-05-09 12:33:13,8.04,travel,mobile,0.0245,0
13,2025-05-09 21:22:12,71.49,entertainment,pos,0.0497,0
13,2025-05-11 15:45:04,28.37,cash_advance,online,0.0024,0
13,2025-05-11 16:45:29,32.81,cash_advance,online,0.0137,0
13,2025-05-11 18:25:26,23.84,travel,online,0.0755,0
13,2025-05-11 19:51:33,12.91,entertainment,online,0.0117,0
13,2025-05-12 08:08:01,21.09,online_retail,mobile,0.0327,0
13,2025-05-12 13:53:26,48.49,grocery,pos,0.0657,0
13,2025-05-12 16:07:58,13.49,cash_advance,pos,0.0322,0
13,2025-05-12 22:43:00,20.07,travel,online,0.0159,0
13,2025-05-13 12:15:12,12.52,cash_advance,pos,0.0064,0
13,2025-05-13 12:30:06,11.76,entertainment,mobile,0.0226,0
13,2025-05-13 13:35:31,12.45,cash_advance,online,0.0249,0
13,2025-05-14 09:13:18,27.97,entertainment,pos,0.0523,0
13,2025-05-14 17:32:43,43.43,travel,mobile,0.017,0
13,2025-05-15 08:43:35,17.98,entertainment,online,0.0151,0
13,2025-05-15 10:51:02,30.61,restaurant,online,0.0674,0
13,2025-05-15 15:26:16,28.54,entertainment,online,0.1257,0
13,2025-05-15 19:38:04,68.59,entertainment,mobile,0.0235,0
13,2025-05-16 06:16:18,25.22,cash_advance,pos,0.0563,0
13,2025-05-17 12:53:44,28.13,utilities,pos,0.0452,0
13,2025-05-18 14:07:19,27.42,entertainment,pos,0.0004,0
13,2025-05-18 14:45:41,21.34,cash_advance,atm,0.035,0
13,2025-05-18 18:01:19,39.37,electronics,online,0.0188,0
13,2025-05-18 19:44:53,16.14,travel,pos,0.0058,0
13,2025-05-19 18:16:44,30.19,utilities,online,0.0291,0
13,2025-05-19 18:44:26,22.17,travel,pos,0.0182,0
13,2025-05-19 20:10:09,24.36,travel,online,0.1062,0
13,2025-05-19 21:54:01,25.96,utilities,mobile,0.0418,0
13,2025-05-20 11:31:05,12.98,travel,pos,0.0317,0
13,2025-05-20 16:24:23,29.38,entertainment,online,0.0327,0
13,2025-05-21 18:47:09,12.84,cash_advance,pos,0.0133,0
13,2025-05-21 20:33:48,29.86,utilities,atm,0.0315,0
13,2025-05-22 10:44:28,13.94,travel,pos,0.034,0
13,2025-05-22 16:47:41,16.37,travel,mobile,0.0848,0
13,2025-05-22 22:31:28,34.13,travel,pos,0.0025,0
13,2025-05-22 23:40:22,17.1,travel,pos,0.0238,0
13,2025-05-24 02:08:00,17.84,travel,pos,0.1003,0
13,2025-05-25 07:09:36,33.74,entertainment,online,0.0037,0
13,2025-05-25 11:23:40,20.19,entertainment,online,0.0162,0
13,2025-05-25 14:52:56,38.49,utilities,online,0.0311,0
13,2025-05-25 15:55:53,11.43,travel,online,0.0073,0
13,2025-05-25 19:35:10,12.15,cash_advance,pos,0.0373,0
13,2025-05-26 11:08:57,37.5,utilities,mobile,0.0323,0
13,2025-05-26 13:00:55,22.75,travel,mobile,0.0538,0
13,2025-05-26 21:00:59,33.29,cash_advance,pos,0.028,0
13,2025-05-27 08:18:24,20.49,cash_advance,online,0.0074,0
13,2025-05-27 11:31:46,35.51,cash_advance,pos,0.0923,0
13,2025-05-27 12:28:23,34.08,travel,pos,0.0154,0
13,2025-05-27 17:21:23,11.14,entertainment,pos,0.1016,0
13,2025-05-28 10:45:42,26.88,entertainment,online,0.0453,0
13,2025-05-28 15:50:17,47.1,cash_advance,online,0.0862,0
13,2025-05-29 11:18:52,41.9,travel,pos,0.0032,0
13,2025-05-30 10:40:04,59.17,entertainment,pos,0.0041,0
13,2025-05-30 22:29:56,27.44,travel,online,0.0862,0
13,2025-05-31 07:04:46,22.84,cash_advance,pos,0.0467,0
13,2025-05-31 08:58:14,18.91,restaurant,pos,0.1656,0
13,2025-05-31 13:45:36,22.93,entertainment,mobile,0.0356,0
13,2025-05-31 16:49:45,36.73,cash_advance,mobile,0.0126,0
13,2025-06-01 00:30:03,36.28,fuel,mobile,0.0301,0
13,2025-06-01 05:49:28,32.46,entertainment,mobile,0.0051,0
13,2025-06-01 11:26:49,18.94,cash_advance,online,0.1068,0
13,2025-06-01 13:50:19,115.57,travel,mobile,0.0677,0
13,2025-06-01 23:07:12,39.87,travel,mobile,0.0587,0
13,2025-06-03 12:30:29,33.18,entertainment,pos,0.048,0
13,2025-06-03 14:11:24,19.49,fuel,online,0.0678,0
13,2025-06-03 16:00:33,36.24,entertainment,online,0.056,0
13,2025-06-03 16:39:52,8.4,entertainment,online,0.0752,0
13,2025-06-03 17:38:17,23.08,cash_advance,online,0.0407,0
13,2025-06-03 19:10:59,5.63,jewelry,mobile,0.0738,0
13,2025-06-04 00:47:04,16.93,entertainment,pos,0.0549,0
13,2025-06-04 05:29:08,29.51,travel,online,0.0814,0
13,2025-06-04 11:45:47,77.33,travel,online,0.0509,0
13,2025-06-04 19:55:00,27.28,travel,online,0.0421,0
13,2025-06-04 23:07:36,74.56,travel,mobile,0.0388,0
13,2025-06-05 12:40:21,43.63,travel,pos,0.0421,0
13,2025-06-05 12:42:11,71.37,cash_advance,pos,0.1052,0
13,2025-06-05 15:06:16,5.37,entertainment,pos,0.0086,0
13,2025-06-06 08:39:29,35.4,jewelry,mobile,0.0171,0
13,2025-06-06 12:29:11,15.24,travel,mobile,0.0548,0
13,2025-06-06 19:05:48,19.9,travel,pos,0.0426,0
13,2025-06-06 20:31:51,24.91,entertainment,online,0.0422,0
13,2025-06-07 13:06:36,27.84,entertainment,mobile,0.0799,0
13,2025-06-07 16:18:27,71.17,travel,online,0.0301,0
13,2025-06-07 17:03:41,19.75,cash_advance,pos,0.0707,0
13,2025-06-08 06:15:58,16.8,cash_advance,pos,0.0138,0
13,2025-06-08 11:48:12,58.58,cash_advance,online,0.0132,0
13,2025-06-08 12:25:09,34.05,cash_advance,pos,0.0235,0
13,2025-06-08 14:16:52,35.43,travel,pos,0.059,0
13,2025-06-09 08:34:31,28.4,travel,mobile,0.0364,0
13,2025-06-09 16:17:10,26.44,entertainment,mobile,0.0272,0
13,2025-06-09 22:18:39,44.5,entertainment,mobile,0.0627,0
13,2025-06-12 13:17:33,69.14,fuel,online,0.0385,0
13,2025-06-12 17:08:10,10.72,entertainment,pos,0.099,0
13,2025-06-13 12:11:08,24.95,travel,mobile,0.0158,0
13,2025-06-13 16:59:18,12.48,cash_advance,atm,0.044,0
13,2025-06-13 22:37:46,61.66,entertainment,pos,0.0081,0
13,2025-06-14 19:02:21,23.26,cash_advance,pos,0.0138,0
13,2025-06-15 05:28:07,25.69,travel,pos,0.0209,0
13,2025-06-15 10:49:01,35.24,utilities,pos,0.0481,0
13,2025-06-15 15:33:45,60.44,cash_advance,online,0.004,0
13,2025-06-17 13:17:52,97.73,travel,online,0.0173,0
13,2025-06-17 22:32:28,85.41,travel,online,0.0205,0
13,2025-06-18 06:13:04,26.72,utilities,online,0.0226,0
13,2025-06-18 07:00:53,14.29,travel,online,0.0162,0
13,2025-06-18 14:51:39,21.62,entertainment,pos,0.0452,0
13,2025-06-18 16:51:34,9.7,cash_advance,pos,0.0295,0
13,2025-06-19 11:51:27,7.84,travel,pos,0.0523,0
13,2025-06-20 08:03:13,21.72,cash_advance,mobile,0.0119,0
13,2025-06-20 11:55:12,193.74,travel,pos,0.0068,0
13,2025-06-20 12:12:39,15.85,travel,mobile,0.0305,0
13,2025-06-20 13:41:45,46.08,travel,mobile,0.0442,0
13,2025-06-20 15:25:09,68.61,travel,mobile,0.0386,0
13,2025-06-21 06:06:09,15.74,jewelry,online,0.0477,0
13,2025-06-21 13:37:13,30.0,online_retail,online,0.0398,0
13,2025-06-22 09:47:38,11.85,cash_advance,atm,0.0676,0
13,2025-06-22 18:29:43,109.48,cash_advance,online,0.0131,0
13,2025-06-22 20:01:16,40.49,fuel,online,0.0868,0
13,2025-06-23 16:34:45,39.64,travel,pos,0.062,0
13,2025-06-24 12:38:28,11.56,jewelry,pos,0.0472,0
13,2025-06-24 19:13:33,8.88,entertainment,pos,0.0033,0
13,2025-06-24 21:13:48,39.6,fuel,mobile,0.0385,0
13,2025-06-25 03:00:21,15.28,travel,pos,0.0305,0
13,2025-06-25 18:40:43,25.69,entertainment,pos,0.0181,0
13,2025-06-26 16:51:30,48.82,restaurant,atm,0.0386,0
13,2025-06-26 17:23:19,12.58,cash_advance,pos,0.0228,0
13,2025-06-27 13:07:48,24.48,travel,online,0.0329,0
13,2025-06-27 13:42:00,71.56,cash_advance,mobile,0.023,0
13,2025-06-27 15:59:44,11.7,online_retail,pos,0.0181,0
13,2025-06-27 17:22:55,34.75,travel,pos,0.0689,0
13,2025-06-28 13:34:20,32.93,entertainment,pos,0.0461,0
13,2025-06-28 16:41:23,52.29,fuel,online,0.0431,0
13,2025-06-28 16:44:24,24.52,restaurant,online,0.0026,0
13,2025-06-29 08:28:16,49.31,entertainment,pos,0.0159,0
13,2025-06-29 21:18:13,27.47,online_retail,mobile,0.0009,0
14,2025-01-05 23:47:14,19.21,online_retail,online,0.0378,0
14,2025-01-06 08:31:02,26.32,jewelry,online,0.0206,0
14,2025-01-06 09:32:28,28.21,electronics,online,0.0394,0
14,2025-01-06 11:58:29,29.69,online_retail,pos,0.0906,0
14,2025-01-07 13:50:55,63.73,cash_advance,online,0.0326,0
14,2025-01-07 17:00:27,41.06,online_retail,online,0.0091,0
14,2025-01-08 08:57:42,15.04,online_retail,online,0.0061,0
14,2025-01-08 09:14:22,31.05,jewelry,pos,0.0133,0
14,2025-01-08 10:18:46,33.14,jewelry,online,0.0189,0
14,2025-01-08 16:23:50,14.16,electronics,mobile,0.0002,0
14,2025-01-08 17:31:51,26.94,online_retail,mobile,0.0138,0
14,2025-01-09 08:43:08,30.38,jewelry,mobile,0.02,0
14,2025-01-10 08:38:59,90.55,jewelry,pos,0.0118,0
14,2025-01-10 16:46:04,39.98,jewelry,online,0.0414,0
14,2025-01-11 11:10:19,67.2,travel,pos,0.0312,0
14,2025-01-11 19:44:12,27.17,travel,pos,0.0565,0
14,2025-01-12 06:54:52,46.92,jewelry,pos,0.0362,0
14,2025-01-12 10:37:19,55.6,grocery,online,0.0137,0
14,2025-01-12 15:38:04,13.4,online_retail,pos,0.0461,0
14,2025-01-12 15:59:09,17.15,jewelry,pos,0.0227,0
14,2025-01-15 12:43:36,23.94,travel,pos,0.0734,0
14,2025-01-17 17:25:53,28.25,jewelry,online,0.076,0
14,2025-01-17 21:31:21,59.9,online_retail,online,0.0605,0
14,2025-01-18 09:36:28,20.73,jewelry,mobile,0.0475,0
14,2025-01-18 17:16:57,25.41,electronics,online,0.0118,0
14,2025-01-19 08:22:20,17.08,jewelry,mobile,0.0509,0
14,2025-01-19 12:37:44,26.11,grocery,pos,0.0439,0
14,2025-01-19 13:07:15,88.54,online_retail,online,0.0516,0
14,2025-01-19 13:11:48,7.79,entertainment,pos,0.0154,0
14,2025-01-19 14:06:12,42.0,jewelry,pos,0.0067,0
14,2025-01-19 17:10:28,29.16,online_retail,pos,0.1458,0
14,2025-01-19 20:58:38,66.09,cash_advance,online,0.2656,1
14,2025-01-20 10:20:48,22.21,travel,pos,0.0227,0
14,2025-01-20 23:08:19,16.91,jewelry,pos,0.0519,0
14,2025-01-21 13:25:51,9.96,travel,pos,0.0448,0
14,2025-01-21 15:47:47,20.13,fuel,pos,0.0658,0
14,2025-01-21 16:11:30,33.63,jewelry,online,0.002,0
14,2025-01-23 17:19:08,32.02,jewelry,pos,0.0378,0
14,2025-01-23 18:05:25,13.94,online_retail,online,0.066,0
14,2025-01-23 23:21:55,10.24,online_retail,online,0.0269,0
14,2025-01-24 08:56:08,14.28,electronics,mobile,0.0836,0
14,2025-01-24 20:05:09,40.6,online_retail,online,0.0393,0
14,2025-01-25 19:52:01,44.3,travel,pos,0.1103,0
14,2025-01-26 05:26:11,17.4,online_retail,online,0.0936,0
14,2025-01-26 09:25:14,14.03,travel,online,0.0069,0
14,2025-01-27 08:04:06,13.17,travel,online,0.0068,0
14,2025-01-28 10:38:33,20.04,grocery,mobile,0.0723,0
14,2025-01-28 15:01:10,36.78,jewelry,online,0.0756,0
14,2025-01-29 13:32:56,66.68,travel,online,0.0021,0
14,2025-01-31 14:05:44,19.21,fuel,pos,0.1031,0
14,2025-01-31 19:39:51,26.9,online_retail,online,0.0258,0
14,2025-02-01 13:51:37,14.76,online_retail,mobile,0.0295,0
14,2025-02-01 18:18:39,14.55,online_retail,pos,0.0127,0
14,2025-02-02 23:10:58,16.41,travel,pos,0.0828,0
14,2025-02-02 23:56:53,28.21,online_retail,mobile,0.0652,0
14,2025-02-03 00:01:47,32.1,travel,online,0.0105,0
14,2025-02-03 11:27:12,10.26,travel,mobile,0.0572,0
14,2025-02-03 15:59:29,9.22,online_retail,mobile,0.0213,0
14,2025-02-03 18:48:32,20.05,travel,pos,0.057,0
14,2025-02-05 09:24:36,11.69,entertainment,online,0.0552,0
